match_id,team_a_alpha,team_b_alpha,meeting_probability,Mexico_win_given_meeting,Switzerland_win_given_meeting,Scotland_win_given_meeting,Sweden_win_given_meeting,Ecuador_win_given_meeting,South Africa_win_given_meeting,Brazil_win_given_meeting,Japan_win_given_meeting,Côte d'Ivoire_win_given_meeting,France_win_given_meeting,Morocco_win_given_meeting,Norway_win_given_meeting,Curaçao_win_given_meeting,South Korea_win_given_meeting,Panama_win_given_meeting,Portugal_win_given_meeting,Belgium_win_given_meeting,Cabo Verde_win_given_meeting,Australia_win_given_meeting,Netherlands_win_given_meeting,England_win_given_meeting,Uzbekistan_win_given_meeting,Argentina_win_given_meeting,Uruguay_win_given_meeting,Canada_win_given_meeting,Iran_win_given_meeting,New Zealand_win_given_meeting,Paraguay_win_given_meeting,Austria_win_given_meeting,Spain_win_given_meeting,Colombia_win_given_meeting,Turkey_win_given_meeting,Tunisia_win_given_meeting,Haiti_win_given_meeting,Germany_win_given_meeting,Senegal_win_given_meeting,Croatia_win_given_meeting,Egypt_win_given_meeting,Saudi Arabia_win_given_meeting,Qatar_win_given_meeting,Algeria_win_given_meeting,Jordan_win_given_meeting,USA_win_given_meeting,Czech Republic_win_given_meeting,DR Congo_win_given_meeting,Iraq_win_given_meeting,Ghana_win_given_meeting,Bosnia and Herzegovina_win_given_meeting
92,Côte d'Ivoire,Portugal,0.0019,,,,,,,,,0.15789473684210525,,,,,,,0.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Norway,Panama,0.0019,,,,,,,,,,,,0.47368421052631576,,,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,France,Portugal,0.0019,,,,,,,,,,0.47368421052631576,,,,,,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Portugal,Sweden,0.0019,,,,0.3157894736842105,,,,,,,,,,,,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Croatia,Iraq,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8888888888888888,,,,,,,,,0.1111111111111111,,
92,Jordan,Mexico,0.0018,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,
92,Brazil,Uzbekistan,0.0018,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Germany,Portugal,0.0018,,,,,,,,,,,,,,,,0.7222222222222222,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,,,,,,
92,Japan,Portugal,0.0018,,,,,,,,0.2222222222222222,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Mexico,Spain,0.0018,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,
92,Colombia,Côte d'Ivoire,0.0018,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,0.9444444444444444,,,,,,,,,,,,,,,,,
92,Morocco,Panama,0.0018,,,,,,,,,,,0.6111111111111112,,,,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ecuador,Portugal,0.0017,,,,,0.23529411764705882,,,,,,,,,,,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Morocco,0.0017,,,,,,,,,,,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29411764705882354,,,
92,France,Mexico,0.0017,0.47058823529411764,,,,,,,,,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Portugal,Spain,0.0016,,,,,,,,,,,,,,,,0.5625,,,,,,,,,,,,,,0.4375,,,,,,,,,,,,,,,,,,
92,Czech Republic,Ghana,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,0.3125,
92,Spain,Uzbekistan,0.0016,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
92,Ecuador,Uzbekistan,0.0015,,,,,0.4666666666666667,,,,,,,,,,,,,,,,,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Norway,0.0015,,,,,,,,,,,,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,
92,Colombia,Tunisia,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333333333333,,0.26666666666666666,,,,,,,,,,,,,,,
92,Japan,Uzbekistan,0.0015,,,,,,,,0.6,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Scotland,0.0015,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,
92,Cabo Verde,Colombia,0.0015,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,0.7333333333333333,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Mexico,0.0014,0.6428571428571429,,,,,,,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,France,Uzbekistan,0.0014,,,,,,,,,,0.9285714285714286,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Senegal,Uruguay,0.0014,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,
92,Colombia,Japan,0.0014,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,
92,Panama,Spain,0.0013,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,,,,,,
92,Portugal,Tunisia,0.0013,,,,,,,,,,,,,,,,0.7692307692307693,,,,,,,,,,,,,,,,,0.23076923076923078,,,,,,,,,,,,,,,
92,Germany,Uruguay,0.0013,,,,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,,,,,,,,,,,0.23076923076923078,,,,,,,,,,,,,
92,Colombia,Sweden,0.0013,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8461538461538461,,,,,,,,,,,,,,,,,
92,Mexico,Saudi Arabia,0.0013,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
92,Senegal,South Korea,0.0013,,,,,,,,,,,,,,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,0.6923076923076923,,,,,,,,,,,,
92,Colombia,France,0.0013,,,,,,,,,,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,0.6923076923076923,,,,,,,,,,,,,,,,,
92,Haiti,Portugal,0.0013,,,,,,,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,
92,Panama,Saudi Arabia,0.0013,,,,,,,,,,,,,,,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,0.15384615384615385,,,,,,,,,
92,Haiti,Uzbekistan,0.0013,,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,,,,,,,,,,,,0.38461538461538464,,,,,,,,,,,,,,
92,Ghana,South Korea,0.0013,,,,,,,,,,,,,,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,
92,Panama,South Africa,0.0013,,,,,,0.07692307692307693,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Colombia,Spain,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,0.38461538461538464,,,,,,,,,,,,,,,,,
92,DR Congo,Ecuador,0.0012,,,,,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,
92,France,South Korea,0.0012,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Panama,Senegal,0.0012,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,
92,Brazil,Panama,0.0012,,,,,,,0.75,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Scotland,Uruguay,0.0012,,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Japan,0.0012,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,
92,Brazil,DR Congo,0.0012,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,
92,Argentina,Czech Republic,0.0012,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,
92,Norway,Scotland,0.0012,,,0.75,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Morocco,Norway,0.0012,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Cabo Verde,Uzbekistan,0.0011,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Argentina,South Korea,0.0011,,,,,,,,,,,,,,0.36363636363636365,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,
92,Curaçao,Mexico,0.0011,0.9090909090909091,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ecuador,Panama,0.0011,,,,,0.8181818181818182,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ecuador,Uruguay,0.0011,,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,
92,Panama,Uruguay,0.0011,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,
92,Austria,Czech Republic,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363636363636364,,,,,,,,,,,,,,,0.36363636363636365,,,,
92,Netherlands,Portugal,0.0011,,,,,,,,,,,,,,,,0.36363636363636365,,,,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ghana,Scotland,0.0011,,,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36363636363636365,
92,Iraq,Portugal,0.0011,,,,,,,,,,,,,,,,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2727272727272727,,
92,Panama,Sweden,0.0011,,,,0.2727272727272727,,,,,,,,,,,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Argentina,South Africa,0.001,,,,,,0.1,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ghana,Morocco,0.001,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,
92,South Korea,Uruguay,0.001,,,,,,,,,,,,,,0.3,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,
92,Sweden,Uzbekistan,0.001,,,,0.4,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Algeria,South Korea,0.001,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,
92,DR Congo,Saudi Arabia,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,0.7,,,
92,Colombia,Iraq,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,
92,Czech Republic,Norway,0.001,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,
92,France,Scotland,0.001,,,0.2,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Senegal,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,0.3,,,
92,Germany,South Korea,0.001,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
92,France,Panama,0.001,,,,,,,,,,0.8,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Germany,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,
92,Germany,Saudi Arabia,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,0.5555555555555556,,,,,,,,,
92,Brazil,Uruguay,0.0009,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,
92,Colombia,Netherlands,0.0009,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,
92,Norway,South Korea,0.0009,,,,,,,,,,,,0.3333333333333333,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Ghana,0.0009,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,
92,Saudi Arabia,South Korea,0.0009,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,
92,France,Ghana,0.0009,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,
92,Côte d'Ivoire,South Korea,0.0009,,,,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Netherlands,0.0009,,,,,,,,,,,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,
92,Ecuador,France,0.0009,,,,,0.6666666666666666,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Cabo Verde,Portugal,0.0009,,,,,,,,,,,,,,,,0.7777777777777778,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Cabo Verde,DR Congo,0.0009,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,
92,DR Congo,South Africa,0.0009,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,
92,Ghana,Norway,0.0009,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,
92,Brazil,Ghana,0.0009,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
92,Curaçao,Portugal,0.0009,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Saudi Arabia,Uzbekistan,0.0009,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,
92,Brazil,France,0.0008,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Norway,0.0008,,,,,,,,,0.375,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Czech Republic,Uruguay,0.0008,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,
92,Morocco,Uruguay,0.0008,,,,,,,,,,,0.625,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,
92,Curaçao,DR Congo,0.0008,,,,,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,
92,Ecuador,Norway,0.0008,,,,,0.625,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,France,Spain,0.0008,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,
92,DR Congo,Spain,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,0.25,,,
92,Argentina,Morocco,0.0008,,,,,,,,,,,0.125,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,
92,Brazil,Norway,0.0008,,,,,,,0.625,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ecuador,South Korea,0.0008,,,,,0.375,,,,,,,,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Algeria,Czech Republic,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.25,,,,
92,Czech Republic,Senegal,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,
92,South Korea,Spain,0.0007,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,
92,DR Congo,Haiti,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,0.42857142857142855,,,
92,Côte d'Ivoire,France,0.0007,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Norway,Uruguay,0.0007,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,
92,Morocco,Senegal,0.0007,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,
92,Czech Republic,Côte d'Ivoire,0.0007,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,
92,Senegal,Spain,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,
92,Haiti,Panama,0.0007,,,,,,,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,
92,Ecuador,Scotland,0.0007,,,0.14285714285714285,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Germany,Panama,0.0007,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,
92,Iraq,Uzbekistan,0.0007,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,
92,Tunisia,Uzbekistan,0.0007,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,
92,Colombia,Haiti,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,
92,Austria,South Korea,0.0007,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Panama,0.0006,,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Czech Republic,Saudi Arabia,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,
92,France,Saudi Arabia,0.0006,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,
92,Saudi Arabia,Scotland,0.0006,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,
92,Germany,Norway,0.0006,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
92,Austria,Norway,0.0006,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Uruguay,0.0006,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,
92,Ghana,Tunisia,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,
92,DR Congo,Tunisia,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,0.16666666666666666,,,
92,Ghana,Netherlands,0.0006,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
92,Saudi Arabia,Senegal,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,
92,Czech Republic,Jordan,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,,
92,Cabo Verde,Mexico,0.0006,0.8333333333333334,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Iraq,Panama,0.0006,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,
92,Ghana,Saudi Arabia,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,
92,Côte d'Ivoire,DR Congo,0.0006,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
92,Czech Republic,Germany,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,
92,Algeria,Scotland,0.0005,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,
92,Cabo Verde,Norway,0.0005,,,,,,,,,,,,0.8,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Austria,Senegal,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,0.6,,,,,,,,,,,,
92,Brazil,Germany,0.0005,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,
92,Netherlands,Panama,0.0005,,,,,,,,,,,,,,,0.2,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Morocco,0.0005,,,,,,,,,0.6,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Argentina,Ecuador,0.0005,,,,,0.2,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
92,Germany,Senegal,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,,,,,,,,,,,,
92,Netherlands,Norway,0.0005,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Curaçao,France,0.0005,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Netherlands,Uruguay,0.0005,,,,,,,,,,,,,,,,,,,,0.6,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
92,Jordan,Saudi Arabia,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.4,,,,,,
92,Scotland,Senegal,0.0005,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,
92,France,Morocco,0.0005,,,,,,,,,,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Cabo Verde,South Korea,0.0005,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ghana,Haiti,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,0.6,
92,Jordan,Scotland,0.0005,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,
92,Japan,Panama,0.0005,,,,,,,,0.2,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Austria,Germany,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,0.4,,,,,,,,,,,,,
92,Curaçao,Uzbekistan,0.0005,,,,,,,,,,,,,0.8,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Côte d'Ivoire,Scotland,0.0005,,,0.4,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Ecuador,Saudi Arabia,0.0005,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,
92,Algeria,South Africa,0.0005,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,
92,Côte d'Ivoire,Senegal,0.0005,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,
92,Cabo Verde,Morocco,0.0005,,,,,,,,,,,0.6,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Iraq,Mexico,0.0005,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,
92,Austria,Morocco,0.0005,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
92,Norway,Tunisia,0.0005,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,
92,Iraq,Uruguay,0.0005,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,0.2,,
92,Japan,Uruguay,0.0005,,,,,,,,0.2,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,
92,Algeria,Norway,0.0005,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,
92,Austria,Scotland,0.0005,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,
92,Germany,Spain,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.75,,,,,,,,,,,,,
92,Argentina,Uruguay,0.0004,,,,,,,,,,,,,,,,,,,,,,,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,
92,DR Congo,Iraq,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.25,,
92,Curaçao,Panama,0.0004,,,,,,,,,,,,,0.25,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Algeria,Japan,0.0004,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,
